"ensembl_gene_id","sample.shrubr5_3_jw","sample.shrubr5_2_jw","sample.shrubr5_1_jw","sample.jw23.3_3","sample.jw23.3_2","sample.jw23.3_1"
"ENSMUSG00000021910",32480.5742214206,31235.8571651079,32993.2611105468,34581.2708840988,37525.9394014423,35649.2385181918
"ENSMUSG00000021911",3535.90899679653,3821.71941661129,3834.69363844625,3452.18784051223,3213.86730720104,3232.4177242681
"ENSMUSG00000021913",1461.38611732008,1605.17418655491,1711.05931324486,1072.77665151401,1073.41467601622,975.283930354993
"ENSMUSG00000021916",864.845538199516,1035.42840558972,931.968732471858,787.878353923355,730.134537052617,728.515198408522
"ENSMUSG00000021917",4916.15821927486,5138.11834432083,4885.24093729991,5536.49264959568,4683.7014625777,4438.46831862764
"ENSMUSG00000021918",634.342996035466,698.523936936782,700.691528619746,523.396220980886,486.756358035078,507.85510363045
"ENSMUSG00000021922",13.830152529843,18.2110523596181,3.91995260766291,14.8481197441386,30.8208174301687,19.3709243507468
"ENSMUSG00000021927",827.965131453268,692.01998966549,751.650912519364,519.684191044851,806.65518722407,735.252911226173
"ENSMUSG00000021928",118.93931175665,109.266314157709,92.1188862800785,73.3125912366844,31.8836042381055,20.2131384529532
"ENSMUSG00000021929",5781.00375747437,5915.99043796738,5817.20966977177,6481.2042683165,6634.97804194976,7484.75672630813
"ENSMUSG00000021930",698.8837078414,672.508147851613,657.572049935454,659.813321130159,553.711926935099,532.279312594435
"ENSMUSG00000021932",660.159280757839,568.444991510938,631.112369833729,320.162581982989,305.019813877876,280.457296034726
"ENSMUSG00000021936",1741.67720859156,1866.63286686086,1957.03633937571,1436.55558524541,1492.15267834334,1302.06300201107
"ENSMUSG00000021938",779.098592514489,809.091040548749,731.071161329134,636.613134029943,764.143714906596,697.353276626886
"ENSMUSG00000021939",45260.5571691642,43322.7927740773,42612.8248097516,64360.1030384528,61691.5858403104,61567.5352994911
"ENSMUSG00000021944",455.473023316163,547.632360242803,466.474360311887,617.124976865761,647.237166033542,646.820430494503
"ENSMUSG00000021945",4102.02324035143,4228.86651579419,4321.74774994836,4943.49586731415,5053.55127173973,5490.39373228342
"ENSMUSG00000021947",59.0086507939968,36.4221047192363,43.1194786842921,13.9201122601299,10.6278680793685,13.4754256353021
"ENSMUSG00000021948",4288.26929441999,3790.50046970909,4292.34810539089,4137.98537119463,4348.92361807759,4050.2076175105
"ENSMUSG00000021951",763.424419647334,965.185775059762,844.749786951358,541.028363177051,572.842089477963,472.482111337781
"ENSMUSG00000021952",2346.51587923003,2543.04338307525,2817.46593675772,2817.4307214503,3035.31912346765,2822.25945649359
"ENSMUSG00000021957",20643.8076762123,20581.090745277,20230.8754081483,20615.6862572524,20215.2678737668,19864.4618146398
"ENSMUSG00000021958",1482.59235119917,1646.79944909118,1593.46073501497,1594.31685752688,1667.51250165292,1975.83428377618
"ENSMUSG00000021959",8264.89915183418,8572.20250356311,8688.57495488485,6553.58885206918,6562.70853901005,7208.51050078444
"ENSMUSG00000021962",3344.13088171604,3184.33258402466,3575.97676634049,4353.28310748464,4405.25131889825,4332.34934174964
"ENSMUSG00000021963",5729.37118802963,5567.37886422612,5695.69113893421,7800.83091057682,7251.39439055313,6687.17997151869
"ENSMUSG00000021965",1187.54909722919,1106.97182557393,1148.54611404523,1844.87887820922,1578.23840978622,1697.90363004807
"ENSMUSG00000021967",1258.54388021571,1434.77076804706,1491.54196721574,960.487745948966,907.619933978071,767.257047110016
"ENSMUSG00000021969",4480.04740950048,4844.13992765843,4584.38457466178,4075.80886976605,3952.50413871715,4154.64216618409
"ENSMUSG00000021972",2994.68902779534,2837.02179973766,2985.04391073531,3842.87899127987,3899.36479832031,3713.32197662795
"ENSMUSG00000021973",1262.23192089034,1373.63366369691,1259.28477521171,662.597343582185,535.644551200173,754.62383557692
"ENSMUSG00000021975",1903.0289881064,1814.60128869052,1810.03811658835,2062.03262946725,2185.08967711817,2370.83269771097
"ENSMUSG00000021978",5012.0472768151,5463.31570788544,5092.99842550604,3384.44329417959,3269.13222121375,3173.46273711365
"ENSMUSG00000021981",1073.21983631582,1235.74998154552,1161.28596002014,1164.64939243087,992.642878613019,1060.34755467784
"ENSMUSG00000021982",573.490324904156,602.265517321657,569.373116263038,670.949410938263,652.551100073227,726.830770204109
"ENSMUSG00000021987",2815.81905507603,3199.94205747576,3379.97913595735,3269.37036616252,2905.65913289935,3216.41565632618
"ENSMUSG00000021990",1648.55418155729,1893.94944540029,1835.51780853816,1867.15105782543,1669.63807526879,1687.79706082159
"ENSMUSG00000021993",483.133328375849,587.956833324815,561.533211047713,417.603367803898,462.31226145253,415.211552387747
"ENSMUSG00000021994",1397.7674156828,1408.75497896189,1485.66203830424,1650.92531405141,1575.05004936241,1483.13903398544
"ENSMUSG00000021996",20689.9081846451,20311.8273282455,19060.7695547609,19039.0015419217,15950.3044135163,16568.035818604
"ENSMUSG00000022000",6014.27233014439,5378.76439335865,5412.47456303057,5588.46106870017,5764.55564624948,7053.54310597847
"ENSMUSG00000022003",1962.95964906905,2154.10733625198,2199.0934128989,2449.01175029886,2060.74362058955,2276.50471826386
"ENSMUSG00000022008",2058.84870660929,2150.2049678892,2042.29530859238,1905.19936466978,1753.5982330958,2107.21968372037
"ENSMUSG00000022009",2679.36155011492,2628.89548705631,2546.00921867706,3331.5468675911,3195.79993146611,3107.77003714156
"ENSMUSG00000022010",7047.84572920799,7543.27804524469,6764.85821267427,9304.20303467085,8596.88248940119,8074.3065978526
"ENSMUSG00000022012",187.168064237209,204.223944318575,253.816931346174,14.8481197441386,30.8208174301687,25.2664230661915
"ENSMUSG00000022013",3750.73736609342,3808.71152206871,3709.25515500103,3519.93238684486,3763.32808690439,3796.70117274638
"ENSMUSG00000022016",5775.47169646244,6346.55174732692,6104.34619828307,4729.12613850815,4389.30951677919,4771.14288899916
"ENSMUSG00000022018",204.686257441676,266.66183812298,166.597985825674,111.36089808104,87.1485182508218,106.118976878004
"ENSMUSG00000022019",893.427853427858,949.576301608661,1037.80745287876,700.64565042654,743.950765555796,828.738676571082
"ENSMUSG00000022020",1803.45188989153,1692.32707999023,1617.96043881287,1815.18263872094,1837.55839092282,2143.43489011525
"ENSMUSG00000022021",3094.26612601021,3484.81494795836,3392.71898193225,2798.87057177013,3024.69125538828,3369.69862292774
"ENSMUSG00000022022",333.767681053544,352.513942104037,387.095320006713,250.562020682339,207.243427547686,217.291238369247
"ENSMUSG00000022023",4341.74588420205,4031.1465187469,3890.55296310544,4081.3769146701,4041.77823058384,4093.16053672303
"ENSMUSG00000022024",9148.18489340682,8840.16513114035,8757.17412551895,9020.2327445642,8771.17952590283,8398.55902720206
"ENSMUSG00000022031",4363.87412824979,4461.70782810645,4197.28925465507,2522.32434153555,2214.8477077404,2372.51712591538
"ENSMUSG00000022033",2326.23165551959,2535.2386463497,2343.15167123051,2032.33638997897,1857.75134027362,1922.77479533717
"ENSMUSG00000022034",831.653172127892,831.204461271143,777.130604469173,1113.6089808104,1125.49122960512,1282.69207766032
"ENSMUSG00000022035",2505.1016282389,2520.92996235286,2559.72905280388,3525.50043174891,3476.37564876144,3705.74204970809
"ENSMUSG00000022037",1607.06372396776,2207.43970387657,1370.02343637819,1101.54488351828,901.24321313045,1000.55035342118
"ENSMUSG00000022043",14127.0398041503,14458.2747840826,14186.3084871321,9172.42597194162,8403.45529035668,8294.12447852847
"ENSMUSG00000022044",0,0,9.79988151915729,11.136089808104,10.6278680793685,11.7909974308894
"ENSMUSG00000022048",2888.65785839987,2788.89258993009,2809.62603154239,2724.62997304943,2423.15392209602,2300.92892722784
"ENSMUSG00000022051",5162.33493430606,5273.40044756371,4860.74123350201,4599.20509074693,3938.68791021397,4071.26297006566
"ENSMUSG00000022052",13477.9446454163,12992.2850691333,13469.9371480817,14673.654337145,14600.5651674365,15476.5263421445
"ENSMUSG00000022054",1.8440203373124,20.812631268135,11.7598578229887,11.136089808104,11.6906548873054,5.0532846132383
"ENSMUSG00000022064",786.474673863739,946.974722700144,785.950497836414,575.364640085371,564.339795014468,581.969944624611
"ENSMUSG00000022066",47.0225186014662,49.4299992618207,35.2795734689662,31.5522544562945,31.8836042381055,29.4774935772234
"ENSMUSG00000022070",971.798717763635,1022.42051104713,1036.82746472684,875.111057420169,992.642878613019,991.285998296914
"ENSMUSG00000022074",1504.72059524692,1537.53313493348,1561.12112600176,2061.10462198324,1988.47411764985,2022.15605939753
"ENSMUSG00000022075",2119.7013777406,2068.25523227092,2031.51543892131,2423.95554823063,2548.56276543257,2886.26772826128
"ENSMUSG00000022089",582.710426590718,585.355254416298,465.494372159971,615.268961897744,587.721104789079,628.291720245962
"ENSMUSG00000022090",2133.53153027045,2565.15680379764,2122.65433704947,1036.58435963768,926.750096520934,901.169089360831
"ENSMUSG00000022091",5064.60185642851,5279.904394835,4687.28333061293,4006.2083084654,4314.91444022361,4319.71613021654
"ENSMUSG00000022092",401.996433534103,362.920257738105,440.994668362078,196.737586609837,167.920315654022,181.076031974373
"ENSMUSG00000022094",3711.0909288412,3998.62678239044,4278.62827126407,5500.30035771934,5477.60320810653,5681.57633348427
"ENSMUSG00000022095",1043.71551091882,1127.78445684207,1110.32657612052,1070.920636546,1136.11909768449,1099.93161748154
"ENSMUSG00000022096",224.970481152113,227.638154495227,189.137713319736,206.017661449923,218.934082434991,231.608878106756
"ENSMUSG00000022098",7566.93745416143,7898.39356625724,7571.38846170092,7188.3459711311,7548.97469677545,6729.29067662901
"ENSMUSG00000022099",65.4627219745902,72.8442094384726,48.9994075957864,90.944733432849,141.350645455601,106.961190980211
"ENSMUSG00000022100",8667.81759553694,9123.73723216869,9271.66790527471,9675.40602827432,9692.61568838408,9666.09125102267
"ENSMUSG00000022101",14.7521626984992,7.80473672555063,9.79988151915729,72.3845837526757,96.7135995222534,97.6968358559405
"ENSMUSG00000022103",157.66373884021,271.864995940014,167.57797397759,95.5847708528923,93.5252390984429,78.3259115051937
"ENSMUSG00000022105",1320.31856151568,1255.26182335939,1111.30656427244,844.486810447883,845.978299117733,780.732472745318
"ENSMUSG00000022106",1460.46410715142,1439.97392586409,1461.16233450635,1210.1217591473,1221.14204231944,1194.25959692865
"ENSMUSG00000022108",27046.246287361,26813.1730206292,25139.6360610942,24594.9823486816,22772.3329336629,22631.9773544899
"ENSMUSG00000022109",2766.0305059686,2657.51285504999,2766.5065528581,3758.43031023509,3873.85791492982,3972.72392010751
"ENSMUSG00000022110",3014.05124133712,3216.85232038112,3182.02152927037,2712.56587575732,2715.42029427865,2851.73695007082
"ENSMUSG00000022111",2388.92834698821,2605.48127687965,2313.75202667304,2281.04239569329,2393.39589147379,2203.2320913719
"ENSMUSG00000022114",2846.24539064169,3029.5386389679,2762.58660025044,2469.42791494705,2305.18458641503,2231.86737084692
"ENSMUSG00000022119",4387.84639263486,4196.34677943772,4747.06260787979,3784.41451978733,4357.42591254109,4725.66332748002
"ENSMUSG00000022120",1543.44502233048,1584.36155528678,1585.62082979965,1654.63734398745,1637.75447103069,1757.70083130472
"ENSMUSG00000022122",97.7330778775572,119.672629791776,80.3590284570897,3.71202993603465,12.7534416952422,32.846349986049
"ENSMUSG00000022124",3944.35950151122,3977.81415112231,4314.88783288495,3737.08613810289,3773.95595498376,4034.20554956858
"ENSMUSG00000022125",1544.36703249913,1750.86260543186,1719.8792066121,1694.54166579982,1717.46348162595,1780.4406120643
"ENSMUSG00000022130",547.674040181783,617.874990772759,601.712725276257,553.092460469163,443.182098909667,512.066174141481
"ENSMUSG00000022131",793.850755212988,836.407619088176,730.091173177218,611.556931961709,550.523566511289,477.53539595102
"ENSMUSG00000022136",6498.3276686889,6315.33280042472,6394.42269125013,8887.52767435097,7965.5871254867,8685.75403605444
"ENSMUSG00000022139",15050.8939931438,15521.0197682117,15864.0482032118,15287.9952915587,16948.261226169,18228.882028155
"ENSMUSG00000022141",16225.5349480118,15710.9350285334,16082.585561089,14035.185188147,14956.5987480953,17373.1925003133
"ENSMUSG00000022142",4775.09066347046,4799.91308621364,5276.25620991428,5301.70675614149,5153.45323168579,5628.51684504526
"ENSMUSG00000022144",1182.01703621725,1135.58919356762,1271.0446330347,1055.14450931785,1067.0379551686,1154.67553412495
"ENSMUSG00000022146",5497.94663569692,5579.08596931445,5237.05668383765,2509.33223675942,2343.44491150076,2612.5481450442
"ENSMUSG00000022148",47.9445287701224,66.3402621671804,43.1194786842921,51.0404116204765,74.3950765555796,64.8504858698916
"ENSMUSG00000022150",2813.05302457007,3142.70732148839,2525.42946748683,2409.10742848649,2058.61804697368,2507.2713822684
"ENSMUSG00000022151",1442.94591394695,1421.76287350447,1429.80271364505,1665.77343379555,1616.49873487195,1690.32370312821
"ENSMUSG00000022159",691.50762649215,749.254725652861,734.991113936797,686.725538166411,720.569455781185,745.35948045265
"ENSMUSG00000022160",1229.03955481871,1200.62866628054,1256.34481075596,1102.47289100229,1153.12368661148,1199.31288154189
"ENSMUSG00000022174",7176.92715281986,6476.63069275277,6472.82174340339,9735.72651473488,8368.38332569476,8652.06547196618
"ENSMUSG00000022175",10788.4409834462,11128.2537811809,10585.8320169937,9768.20677667519,8810.50263779649,8346.34175286526
"ENSMUSG00000022176",49.7885491074348,44.2268414447869,48.0194194438707,386.051113347604,424.051936366803,383.207416503905
"ENSMUSG00000022177",870.377599211453,905.349460163874,816.330130545802,761.894144371112,797.090105952638,624.922863837137
"ENSMUSG00000022178",7772.54572177177,8210.58303527927,8555.29656622431,8222.14630831675,9030.49950703942,8295.80890673288
"ENSMUSG00000022179",333.767681053544,305.685521750733,365.535580664567,268.194162878504,279.512930487392,318.356930634013
"ENSMUSG00000022184",326.391599704295,273.165785394272,349.855770233915,328.514649339067,275.261783255644,274.561797319281
"ENSMUSG00000022185",20471.3917746736,19202.2539237631,20647.3703727125,16947.2726729662,19631.7979162095,20016.9025671391
"ENSMUSG00000022186",21740.9997769132,22113.4207223935,22184.9717830683,26539.1580276797,27325.3116188644,27038.4415372337
"ENSMUSG00000022191",8208.65653154615,8446.02592650005,8006.5032011515,6013.48849637614,5923.97366744001,7107.44480851967
"ENSMUSG00000022193",4813.81509055402,4763.4909814944,4548.1250130409,4176.03367803898,3763.32808690439,3206.3090870997
"ENSMUSG00000022194",1644.86614088266,1551.84181893032,1634.62023739544,1078.34469641807,1324.23236268932,1079.71847902858
"ENSMUSG00000022195",977.330778775572,1031.52603722694,962.348365181246,807.366511087537,919.310588865376,843.898530410797
"ENSMUSG00000022197",20.2842237104364,9.10552617980907,12.7398459749045,35.2642843923292,32.9463910460424,48.8484179279703
"ENSMUSG00000022199",21.2062338790926,27.3165785394272,28.4196564055561,27.8402245202599,25.5068833904844,23.5819948617787
"ENSMUSG00000022200",6289.9533705726,6264.60201170864,6508.10131687235,8408.67581260249,8403.45529035668,8764.07994755963
"ENSMUSG00000022201",12522.7421106885,12885.6203338841,13672.7946955282,16034.1133087017,16084.2155513163,18826.0118266193
"ENSMUSG00000022204",4735.44422621824,4876.65966401489,4586.34455096561,5478.95618558715,5328.81305499537,4885.68400689923
"ENSMUSG00000022205",5222.26559526872,5114.70413414418,4610.8442547635,3879.99929064022,3789.89775710281,4268.34106998195
"ENSMUSG00000022206",157.66373884021,191.216049775991,170.517938433337,147.553189957377,103.090320369875,130.54318584199
"ENSMUSG00000022210",367.882057293824,399.342362457341,319.476137524528,198.593601577854,166.857528846086,151.598538397149
"ENSMUSG00000022211",15.6741728671554,19.5118418138766,5.87992891149437,37.1202993603465,61.6416348603374,55.5861307456213
"ENSMUSG00000022214",1133.15049727847,1178.51524555815,1176.96577045079,1087.62477125815,1097.85877259877,1057.82091237122
"ENSMUSG00000022216",2357.5800012539,2518.32838344434,1994.27588914851,1100.61687603427,1069.16352878447,1167.30874565805
"ENSMUSG00000022217",29.5043253969984,33.8205258107194,35.2795734689662,26.9122170362512,37.1975382777898,56.4283448478277
"ENSMUSG00000022218",14.7521626984992,2.60157890851688,11.7598578229887,46.4003742004331,69.0811425158953,47.1639897235575
"ENSMUSG00000022219",17.5181932044678,7.80473672555063,26.4596801017247,32.4802619403032,32.9463910460424,39.5840628037
"ENSMUSG00000022220",20.2842237104364,20.812631268135,5.87992891149437,22.2721796162079,14.8790153111159,8.42214102206384
"ENSMUSG00000022221",841.795283983111,840.309987450952,796.730367507487,987.399962985217,918.247802057439,828.738676571082
"ENSMUSG00000022223",659.237270589183,559.339465331129,806.530249026645,592.068774797527,711.004374509753,573.547803602547
"ENSMUSG00000022228",1807.13993056615,1731.35076361798,1838.45777299391,2020.27229268686,2110.69460056259,2285.76907338813
"ENSMUSG00000022231",3858.6125558262,4386.26203975946,4236.4887807317,1634.22117933926,1806.73757349265,1999.41627863796
"ENSMUSG00000022234",34450.9099518389,35320.3360514794,34050.6683264639,30632.599039642,29433.8806458111,30334.0253191673
"ENSMUSG00000022235",9.220101686562,5.20315781703376,12.7398459749045,10.2080823240953,21.255736158737,10.948783328683
"ENSMUSG00000022236",28.5823152283422,39.0236836277532,12.7398459749045,7.4240598720693,12.7534416952422,21.897566657366
"ENSMUSG00000022237",33.1923660716232,33.8205258107194,38.2195379247134,190.241534221776,209.36900116356,218.133452471453
"ENSMUSG00000022241",37698.229765846,37020.4678681952,37226.8099268228,20691.7828709412,22944.5043965487,24285.2436371211
"ENSMUSG00000022244",272.915009922235,269.263417031497,285.176552207477,138.273115117291,148.790153111159,111.172261491243
"ENSMUSG00000022246",5149.42679194488,5302.0178155574,5375.23501325777,6470.99618599241,7395.93339643255,7553.81828268906
"ENSMUSG00000022247",4581.46852805266,4613.90019425468,4116.93022619798,4854.40714884932,4659.25736599515,4911.79264406763
"ENSMUSG00000022248",610.370731650404,705.027884208074,615.432559403078,683.013508230376,648.299952841479,610.605224099628
"ENSMUSG00000022253",2786.31472967904,2942.38574553259,2822.3658775173,2300.53055285748,2289.24278429598,2223.44522982485
"ENSMUSG00000022255",27039.7922161804,26862.603019891,25588.4706346716,23798.7519274022,26014.8954846782,28016.2521098954
"ENSMUSG00000022257",6547.19420762768,6822.64068758551,6813.85762027006,8869.8955321548,8758.42608420759,7733.20988645902
"ENSMUSG00000022261",7584.4556473659,8629.43723955049,7950.64387649231,5529.99659720762,5225.7227346255,5267.20699519873
"ENSMUSG00000022263",14652.5856002843,14575.3458349658,14849.760465979,16595.5578365269,18102.4476995884,18351.0030729749
"ENSMUSG00000022265",10411.3388244658,11651.1711417928,10392.7743510663,5173.6417233483,4676.26195492214,4441.83717503647
"ENSMUSG00000022270",1203.22327009634,1345.01629570323,1299.46428944026,1879.21515511754,1961.90444745143,1979.203140185
"ENSMUSG00000022272",6537.05209577246,7164.74831405548,6639.41972922906,6135.98548426528,6663.67328576406,7186.61293412707
"ENSMUSG00000022280",4706.8619109899,4615.20098370894,5004.79949183363,5237.67423974489,4792.10571698726,4761.03631977269
"ENSMUSG00000022283",180219.795606215,176873.545253337,170005.404629885,111217.056921018,120222.443713817,129096.262014399
"ENSMUSG00000022285",36757.7793938167,36435.1126137789,36618.2372844831,28787.7201614327,28366.8426906425,30174.8468538503
"ENSMUSG00000022292",586.398467265343,736.246831110277,563.493187351544,319.23457449898,276.324570063581,376.469703686254
"ENSMUSG00000022295",12092.1633619261,11893.1179802849,12419.389849228,20736.3272301736,22175.0467476024,20608.9790809902
"ENSMUSG00000022296",26.7382948910298,36.4221047192363,15.6798104306517,14.8481197441386,14.8790153111159,7.57992691985745
"ENSMUSG00000022297",1072.29782614716,1155.10103538149,1203.42545055251,762.822151855121,793.901745528828,818.632107344605
"ENSMUSG00000022299",855.625436512954,963.884985605503,1084.84688417071,777.67027159926,741.825191939922,624.08064973493
"ENSMUSG00000022300",4541.82209080044,4507.23545900549,4367.8071930884,4965.76804693036,5136.4486427588,5051.60018503389
"ENSMUSG00000022305",2154.73776414954,2173.61917806585,2064.83503608644,1647.21328411538,1728.09134970532,1586.73136855683
"ENSMUSG00000022306",1591.3895511006,1743.05786870631,1459.20235820252,1849.51891562927,1660.07299399736,1845.29109793419
"ENSMUSG00000022307",4389.69041297217,4381.05888194242,4204.14917171848,3314.84273287894,3284.01123652487,3645.94484845144
"ENSMUSG00000022309",48.8665389387786,72.8442094384726,52.9193602034494,12.0640972921126,17.0045889269896,16.8442820441277
"ENSMUSG00000022312",23679.0651514285,23194.3767588822,21422.5410008778,24023.3297385323,23981.784321095,24505.0615177969
"ENSMUSG00000022313",1836.64425596315,1819.80444650756,1642.46014261076,1972.01590351841,1968.28116829905,1910.98379790628
"ENSMUSG00000022314",24854.6281164652,24886.7038388725,24966.1781582051,25373.5806277649,26426.1939793498,28805.4067236627
"ENSMUSG00000022322",1528.69285963198,1391.84471605653,1376.8833534416,2145.55330302803,2016.10657465621,2149.33038883069
"ENSMUSG00000022323",392.776331847541,443.569203902128,372.395497727977,335.938709211136,363.473088314403,386.57627291273
"ENSMUSG00000022324",1136.83853795309,1199.32787682628,1096.6067419937,467.715771940366,362.410301506466,407.63162546789
"ENSMUSG00000022325",4702.25186014662,4715.36177168684,4866.62116241351,4214.08198488334,3813.27906687742,3843.86516246994
"ENSMUSG00000022329",2051.47262526004,2133.29470498384,1974.67612611019,1674.12550115163,1478.33644984016,1910.14158380408
"ENSMUSG00000022330",283.97913194611,468.284203533038,323.39609013219,431.523480064028,467.626195492214,534.805954901054
"ENSMUSG00000022332",1448.47797495889,1400.95024223634,1316.12408802282,1011.52815756944,984.140584149524,1035.08113161165
"ENSMUSG00000022335",425.046687750508,443.569203902128,477.25422998296,509.476108720756,445.30767252554,439.635761351732
"ENSMUSG00000022336",12224.0108160439,12842.6942818936,11219.8843512832,9547.34099548112,8563.93609835515,9012.53310771051
"ENSMUSG00000022337",1627.34794767819,1585.66234474104,1541.52136296344,1159.08134752682,1115.92614833369,1244.79244306104
"ENSMUSG00000022338",2872.06167536406,2666.6183812298,2433.31058120675,2758.03824247375,2665.46931430562,2480.3205309978
"ENSMUSG00000022339",1217.05342262618,1221.44129754867,1128.94635100692,1160.93736249484,1038.3427113543,1366.07127377875
"ENSMUSG00000022340",55.320610119372,81.9497356182817,83.2989929128369,42.6883442643985,31.8836042381055,34.5307781904617
"ENSMUSG00000022346",29463.7569495775,29352.3140353417,31588.9380888516,28923.209254098,30330.8727117098,30349.185173007
"ENSMUSG00000022350",22743.2248302425,22739.1004498918,23752.9528261334,22327.8600652484,26083.9766271941,26724.2956771108
"ENSMUSG00000022351",7022.02944448562,7054.18121044352,6837.37733591604,7305.2749141162,6253.43757790043,6401.66939087072
"ENSMUSG00000022353",138.30152529843,143.086839968428,156.798104306517,380.483068443552,266.75948879215,361.309849846539
"ENSMUSG00000022354",10746.9505258567,10354.2840558972,10844.5488890995,8037.47281899903,8000.65909014861,7823.3267953951
"ENSMUSG00000022358",806.758897574175,996.404721961964,670.311895910358,413.891337867864,585.595531173205,554.1768792518
"ENSMUSG00000022359",425.046687750508,391.53762573179,343.975841322421,411.107315415838,340.091778539792,312.461431918568
"ENSMUSG00000022360",5223.18760543737,5554.37096968353,5632.97189721161,6917.36778580057,8101.62383690261,8599.00598352718
"ENSMUSG00000022361",1906.71702878102,2073.45839008795,1802.19821137303,2081.52078663143,1812.05150753233,2006.15399145561
"ENSMUSG00000022364",4233.87069446927,4243.17519979103,4362.90725232882,4296.67465096011,4574.23442136021,5036.44033119418
"ENSMUSG00000022365",11542.645301407,10913.6235212283,11371.7825148301,12955.9124842449,12411.2243430865,11312.6198208361
"ENSMUSG00000022367",80.2148846730894,80.6489461640232,98.9788033434886,61.2484939445718,75.4578633635164,77.4836974029873
"ENSMUSG00000022369",2769.71854664322,2773.28311647899,2944.86439650676,1948.81571641819,1815.23986795614,2079.42661834756
"ENSMUSG00000022370",4130.60555557978,4274.39414669323,4114.97024989415,2967.7679338597,2999.18437199779,2846.68366545758
"ENSMUSG00000022376",89.4349863596514,114.469471974743,79.379040305174,107.648868145005,99.901959946064,131.385399944196
"ENSMUSG00000022377",7326.29280014217,8053.187511314,7464.5697531421,5078.0569524954,5471.22648725891,5898.86757185351
"ENSMUSG00000022378",2837.02528895513,3013.9291655168,2805.70607893473,2366.41908422209,2226.5383626277,2300.92892722784
"ENSMUSG00000022382",42.4124677581852,57.2347359873713,53.8993483553651,50.1124041364678,61.6416348603374,35.3729922926681
"ENSMUSG00000022383",15.6741728671554,15.6094734511013,21.559739342146,20.4161646481906,10.6278680793685,13.4754256353021
"ENSMUSG00000022385",1863.38255085418,1795.08944687665,1753.19880377724,2705.14181588525,2549.62555224051,2772.56882446342
"ENSMUSG00000022386",390.010301341573,442.268414447869,380.235402943303,465.859756972349,472.940129531899,514.5928164481
"ENSMUSG00000022387",10569.9245734747,10376.3974766196,11016.0468156847,11407.0679934345,12423.9777847818,12714.0640869076
"ENSMUSG00000022389",2053.31664559736,2125.48996825829,2044.25528489621,9046.21695411645,8334.37414784078,8358.97496439836
"ENSMUSG00000022390",10908.3023053715,11472.9629865594,11121.8855360916,7458.39614897762,7694.5764894628,8004.40282736947
"ENSMUSG00000022391",11804.4961893053,11645.9679839758,11825.5170291671,18433.9406623481,18912.2912472363,18459.6486921595
"ENSMUSG00000022394",1263.15393105899,1447.77866258964,1343.56375627646,2272.69032833722,2195.71754519753,2026.36712990856
"ENSMUSG00000022400",3022.34933285502,3112.78916404045,2965.444147697,3758.43031023509,3801.58841199012,3789.96345992873
"ENSMUSG00000022401",2430.41880457774,2571.66075106893,2533.26937270216,4821.92688690901,4713.45949319993,4807.35809539404
"ENSMUSG00000022403",25053.7823128949,23249.0099159611,23303.1382644041,33457.4538209643,34304.6325865857,37779.1979826718
"ENSMUSG00000022404",1522.23878845139,1646.79944909118,1435.68264255654,1226.82589385945,1073.41467601622,964.33514702631
"ENSMUSG00000022407",2947.66650919387,2984.01100806886,3172.22164775121,3222.96999196209,2847.20585846282,2933.43171798483
"ENSMUSG00000022412",3200.29729540567,3086.77337495528,3222.20104349892,2735.76606285754,2396.5842518976,2652.97442195011
"ENSMUSG00000022414",1229.96156498737,1426.96603132151,1335.72385106114,1313.13058987226,1398.6274392449,1129.40911105876
"ENSMUSG00000022415",184.40203373124,238.044470129294,206.777500054219,372.131001087474,409.172921055688,316.6725024296
"ENSMUSG00000022416",56.2426202880282,67.6410516214388,79.379040305174,64.0325163965977,40.3858987016003,37.0574204970809
"ENSMUSG00000022419",234.190582838675,258.857101397429,259.696860257668,198.593601577854,217.871295627054,215.606810164834
"ENSMUSG00000022420",1237.33764633662,1316.39892770954,1208.32539131209,1151.65728765475,1048.97057943367,1060.34755467784
"ENSMUSG00000022421",5085.8080903076,4806.41703348493,4553.02495380048,5299.85074117347,5282.05043544615,5602.40820787687
"ENSMUSG00000022422",223.1264608148,274.466574848531,240.097097219354,216.225743774018,223.185229666739,229.924449902343
"ENSMUSG00000022425",41.490457589529,52.0315781703376,48.0194194438707,55.6804490405198,61.6416348603374,49.6906320301767
"ENSMUSG00000022426",5987.53403525336,6160.53885536797,5942.64815321698,3905.98350019246,3993.95282422669,3845.54959067435
"ENSMUSG00000022427",4124.15148439918,4144.31520126739,3886.63301049778,4604.77313565099,3857.91611281077,3895.24022270453
"ENSMUSG00000022428",792.006734875676,922.259723069233,799.670331963235,953.063686076897,817.283055303438,1138.67346618303
"ENSMUSG00000022433",10440.8431498628,9978.35590361649,9942.95978933698,11242.810668765,11330.3701594148,11401.89451567
"ENSMUSG00000022434",1272.37403274556,1421.76287350447,1450.38246483528,1378.09111375286,1267.90466186866,1360.17577506331
"ENSMUSG00000022436",3236.25569198326,3177.82863675337,3118.32229939585,3849.37504366793,3766.5164473282,3742.79947020517
"ENSMUSG00000022437",7012.80934279906,6908.49279156657,6611.98006097542,4498.05227498999,4420.13033420936,4163.90652130836
"ENSMUSG00000022438",4334.3698028528,4068.8694129204,4021.87137546215,4531.4605444143,4512.59278649987,4658.28619930351
