"comparison","database","pathway_key","pathway_name","filter_mode_used","fdr_cutoff_used","direction_class","delta_NES","abs_delta_NES","NES_x","NES_y","padj_x","padj_y","leading_edge_x","leading_edge_y","pathway_id_mouse_KD","pathway_id_mouse_KO","pathway_id_mouse_het","pathway_name_mouse_KD","pathway_name_mouse_KO","pathway_name_mouse_het","NES_mouse_KO","padj_mouse_KO","signed_log10padj_mouse_KD","signed_log10padj_mouse_KO","signed_log10padj_mouse_het","significant_mouse_KD","significant_mouse_KO","significant_mouse_het","leading_edge_mouse_KO","delta_NES_KO_minus_het","delta_NES_KD_minus_het","delta_NES_KO_minus_KD","abs_delta_NES_KO_minus_het","abs_delta_NES_KD_minus_het","abs_delta_NES_KO_minus_KD","direction_pattern"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0032647","regulation of interferon-alpha production","either",0.05,"shared positive",1.33014122269904,1.33014122269904,0.72565044907434,2.05579167177338,0.936350271836231,0.00682377035484091,"12675/21898/72162/54131/170743/71586/15510/54123/17381/20846/235626/78781/13211","54123/230073/71586/64685/20846/142980/78781/268857/72162/21898/17472/15510","GO:0032647","GO:0032647","GO:0032647","regulation of interferon-alpha production","regulation of interferon-alpha production","regulation of interferon-alpha production",1.10202154628957,0.654233870967742,2.16597559721327,0.184266975353809,0.0285616590939452,TRUE,FALSE,FALSE,"71586/12675/78781/64685/170743/27056/17472/21898/54123/230073",0.37637109721523,1.33014122269904,-0.95377012548381,0.37637109721523,1.33014122269904,0.95377012548381,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0035455","response to interferon-alpha","either",0.05,"shared positive",1.26695212834495,1.26695212834495,0.872061037867716,2.13901316621267,0.85356810725792,0.00133925874264523,"15958/20822/15975/20845/15951/112419/23961/15957/69550/26362","66141/246730/15951/15957/69550/23960/80876/26362/213002/19106/23961/21822","GO:0035455","GO:0035455","GO:0035455","response to interferon-alpha","response to interferon-alpha","response to interferon-alpha",1.27330029748857,0.457327153969157,2.87313550988309,0.339773011458027,0.0687618202713284,TRUE,FALSE,FALSE,"15958/15951/19106/20845/114643/23961/20822/15957/246730/21822/69550/56417",0.401239259620854,1.26695212834495,-0.8657128687241,0.401239259620854,1.26695212834495,0.8657128687241,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0060330","regulation of response to type II interferon","either",0.05,"shared positive",1.26545893553936,1.26545893553936,0.59779090170526,1.86324983724462,0.965377965130956,0.0323874740960577,"83945/434341","15944/547253/54396/80285/16145","GO:0060330","GO:0060330","GO:0060330","regulation of response to type II interferon","regulation of response to type II interferon","regulation of response to type II interferon",-0.43909114093536,1,1.48962292136061,0,0.0153026182283775,TRUE,FALSE,FALSE,"19014",-1.03688204264062,1.26545893553936,-2.30234097817998,1.03688204264062,1.26545893553936,2.30234097817998,"KO opposite"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0060334","regulation of type II interferon-mediated signaling pathway","either",0.05,"shared positive",1.26545893553936,1.26545893553936,0.59779090170526,1.86324983724462,0.965377965130956,0.0323874740960577,"83945/434341","15944/547253/54396/80285/16145","GO:0060334","GO:0060334","GO:0060334","regulation of type II interferon-mediated signaling pathway","regulation of type II interferon-mediated signaling pathway","regulation of type II interferon-mediated signaling pathway",-0.43909114093536,1,1.48962292136061,0,0.0153026182283775,TRUE,FALSE,FALSE,"19014",-1.03688204264062,1.26545893553936,-2.30234097817998,1.03688204264062,1.26545893553936,2.30234097817998,"KO opposite"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0098792","xenophagy","either",0.05,"shared positive",1.20237062160173,1.20237062160173,0.741225973196741,1.94359659479847,0.923664946951498,0.0350228464966668,"24088/74781/77040/227738/268749","672511/15944/54396/16145/56048/74781/24088","GO:0098792","GO:0098792","GO:0098792","xenophagy","xenophagy","xenophagy",-0.624283496462732,0.988405091311566,1.45564855935032,-0.005065026197089,0.0344855375229631,TRUE,FALSE,FALSE,"26417/192656",-1.36550946965947,1.20237062160173,-2.5678800912612,1.36550946965947,1.20237062160173,2.5678800912612,"KO opposite"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0070106","interleukin-27-mediated signaling pathway","either",0.05,"shared positive",1.14889229680333,1.14889229680333,0.866406133291272,2.0152984300946,0.819463898670958,0.00730167883159235,"23961/246727/20846/231655/23962/246730/114643","23962/246730/246728/23960/246727/20846/23961","GO:0070106","GO:0070106","GO:0070106","interleukin-27-mediated signaling pathway","interleukin-27-mediated signaling pathway","interleukin-27-mediated signaling pathway",1.55163112650009,0.257251007407816,2.1365772736507,0.589642915843279,0.0864701744343562,TRUE,FALSE,FALSE,"231655/246728/114643/23961/246727/246730/23962",0.685224993208818,1.14889229680333,-0.46366730359451,0.685224993208818,1.14889229680333,0.46366730359451,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0043330","response to exogenous dsRNA","either",0.05,"shared positive",1.14299595678667,1.14299595678667,0.698446445437137,1.84144240222381,0.955203929970853,0.0305015230349745,"76438/26413/17254/74013/72162/54131/23961","246730/230073/71586/23960/246727/20846/142980/104721/17254/78781/76438/23961","GO:0043330","GO:0043330","GO:0043330","response to exogenous dsRNA","response to exogenous dsRNA","response to exogenous dsRNA",0.776106875276933,0.948835619990786,1.51567847445089,0.0228090199377904,0.0199038994044628,TRUE,FALSE,FALSE,"71586/114643/23961/76438/78781/246727/246730/17254/230073/74013/26413/68350/106759/73914/142980",0.077660429839796,1.14299595678667,-1.06533552694688,0.077660429839796,1.14299595678667,1.06533552694688,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0098586","cellular response to virus","either",0.05,"shared positive",1.14166821532419,1.14166821532419,0.791408270127589,1.93307648545178,0.936295624574926,0.0133603204157991,"12675/16193/18033/28185/107338/12914/12317/15519/54131/14265/230738/99899/26416/94088/170743/72462/15251","99899/16859/15944/54396/71586/16145/142980/56048/78781","GO:0098586","GO:0098586","GO:0098586","cellular response to virus","cellular response to virus","cellular response to virus",0.806048965171115,0.942893463868848,1.87418312620592,0.0255373747787517,0.0285870061220065,TRUE,FALSE,FALSE,"71586/15945/12675/107338/78781/94088/16859/170743/230738/27056",0.0146406950435261,1.14166821532419,-1.12702752028066,0.0146406950435261,1.14166821532419,1.12702752028066,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0001562","response to protozoan","either",0.05,"shared positive",1.11871457998184,1.11871457998184,1.01538667595882,2.13410125594066,0.746354444335028,0.00141011158184477,"15937/18176/16193","55932/54396/236573/60440/229900/16145/14469/16391/100039796/21822/14468/15461/17874/18176/15937/17472","GO:0001562","GO:0001562","GO:0001562","response to protozoan","response to protozoan","response to protozoan",-1.03716141070031,0.720354641128896,2.85074652035021,-0.142453641393334,0.127054876734367,TRUE,FALSE,FALSE,"78317/242122/18605",-2.05254808665913,1.11871457998184,-3.17126266664097,2.05254808665913,1.11871457998184,3.17126266664097,"KO opposite"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0032479","regulation of type I interferon production","either",0.05,"shared positive",1.10498194588402,1.10498194588402,0.667812788823439,1.77279473470746,0.99991845843526,0.0101590355815088,"12475/338467/12675/97165/21898/19317/28185/23825/19043/15975/56637/12914/11798/224647/72935/72162/22230/24088/15519/54131/240518/23961/51797/107652/17874/16179/67065/170743/213211/224023/106759/22632/67773/14433/21353/26554/105203","54123/15944/246730/54396/100038882/230073/327959/229900/246728/71586/16145/23960/246727/64685/20846/66412/80861/142980/217365/70428/78781/24088/23961/52513/268857/28185/117149/16179/17874/72162/14433","GO:0032479","GO:0032479","GO:0032479","regulation of type I interferon production","regulation of type I interferon production","regulation of type I interferon production",0.881717709905392,0.90539042185522,1.99314751857859,0.0431641042271457,3.54144955086734e-05,TRUE,FALSE,FALSE,"12475/71586/246728/240518/12675/338467/114643/23961/24088/67526/19317/22034/97165/234779/71609/78781/21353/70408/64685/19043/246727/170743/224647/27056/17472/213211/245860/246730/67065",0.213904921081953,1.10498194588402,-0.891077024802068,0.213904921081953,1.10498194588402,0.891077024802068,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0032606","type I interferon production","either",0.05,"shared positive",1.10498194588402,1.10498194588402,0.667812788823439,1.77279473470746,0.99991845843526,0.0101590355815088,"12475/338467/12675/97165/21898/19317/28185/23825/19043/15975/56637/12914/11798/224647/72935/72162/22230/24088/15519/54131/240518/23961/51797/107652/17874/16179/67065/170743/213211/224023/106759/22632/67773/14433/21353/26554/105203","54123/15944/246730/54396/100038882/230073/327959/229900/246728/71586/16145/23960/246727/64685/20846/66412/80861/142980/217365/70428/78781/24088/23961/52513/268857/28185/117149/16179/17874/72162/14433","GO:0032606","GO:0032606","GO:0032606","type I interferon production","type I interferon production","type I interferon production",0.881717709905392,0.90539042185522,1.99314751857859,0.0431641042271457,3.54144955086734e-05,TRUE,FALSE,FALSE,"12475/71586/246728/240518/12675/338467/114643/23961/24088/67526/19317/22034/97165/234779/71609/78781/21353/70408/64685/19043/246727/170743/224647/27056/17472/213211/245860/246730/67065",0.213904921081953,1.10498194588402,-0.891077024802068,0.213904921081953,1.10498194588402,0.891077024802068,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0051607","defense response to virus","either",0.05,"shared positive",1.04598961278311,1.04598961278311,1.05154782363782,2.09753743642093,0.685436576777651,7.41857142857143e-08,"13052/14063/15958/338467/74568/73945/207521/18983/252870/12675/93679/57444/19697/16193/226691/93762/58801/14190/80859/12043/74841/56213/66799/28185/80795/70796/19043/15975/224703/66700/26939/66369/434341/224647/209200/68493/19823/72935/15587/72162/54651/112419/103213/22670/319236/15519/54131/170742/80985/23947/244548/12421/67775/27406/23961/77040/230738/107652/17874/94094/26965/16168/14082/67065","23962/54123/24110/66141/15944/15959/246730/54396/100038882/67775/20128/230073/15957/58203/80285/69550/209387/229900/246728/71586/16145/26943/74747/14469/209200/667370/23960/246727/66854/20846/26939/12048/80861/20847/142980/234311/80287/80876/27998/12176/226691/319236/104721/17454/213002/70428/19106/78781/17858/217069/23961/56213/75788/52513/56491/74568/14468/94094/100689/58185/66700/78308/68713/28185/231655/17874/72162/67005/14082/66799/67040","GO:0051607","GO:0051607","GO:0051607","defense response to virus","defense response to virus","defense response to virus",1.44033669200443,0.0495696314160349,7.1296797174192,1.30478431035806,0.164032724141845,TRUE,TRUE,FALSE,"13052/14063/14190/54445/58801/80985/15958/73945/74568/71586/231655/22670/16168/12043/224703/19106/246728/244548/15945/19697/12675/319236/338467/114643/23961/93762/93679/67526/22034/12177/70796/20821/18983/80859/78781/226691/66799/76952/70408/19043/15957/94088/234311/56045/252870/74841/246727/17858/77125/58185/170743/230738/224647/209200/27056/98999/56213/17472/26943/213211/16396/246730/15959/67775/67065/23962/667370/14349/94094",0.38878886836661,1.04598961278311,-0.6572007444165,0.38878886836661,1.04598961278311,0.6572007444165,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0009615","response to virus","either",0.05,"shared positive",1.02269871453732,1.02269871453732,1.06889741391892,2.09159612845624,0.634990521616829,7.41857142857143e-08,"13052/14063/15958/338467/74568/18263/73945/207521/18983/252870/12675/93679/12571/12631/67160/57444/105440/19697/16193/226691/93762/18033/16819/58801/14190/80859/12043/74841/56213/66799/28185/12488/80795/70796/19043/15975/107338/12914/224703/66700/22070/26939/66369/434341/71617/224647/209200/68493/19823/72935/15587/117198/67736/12317/72162/54651/112419/103213/22670/19775/319236/15519/54131/267019/170742/14265/15364/80985/23947/320351/244548/12421/67775/27406/23961/77040/230738/19777/107652/17874/99899/94094/26416/26965/16168","99899/11475/23962/54123/16859/24110/66141/15944/15959/246730/54396/100038882/67775/20128/230073/15957/58203/80285/69550/209387/229900/246728/71586/16145/26943/74747/14469/209200/667370/23960/246727/18263/76933/64685/66854/20846/26939/12048/80861/20847/142980/234311/15364/56048/80287/80876/27998/12176/226691/319236/104721/17454/213002/70428/19106/19777/78781/17858/100039796/217069/23961/56213/75788/21822/52513/56491/74568/14468/16819/94094/100689/58185/66700/78308/68713/28185/231655/17874/16765/72162/67005/14082/67160/66799/67040/434341/73945/76952/668661/11993/17472/11810/54722/12028","GO:0009615","GO:0009615","GO:0009615","response to virus","response to virus","response to virus",1.34300069945249,0.0934595019246999,7.1296797174192,1.02937653779845,0.197232757291065,TRUE,FALSE,FALSE,"13052/14063/14190/54445/58801/80985/12571/15958/73945/74568/71586/231655/22670/105440/16168/12043/233490/224703/19106/18263/246728/244548/15945/19697/12631/12675/319236/338467/114643/23961/93762/93679/16765/67526/22034/12177/107338/70796/20821/18983/80859/78781/226691/66799/76952/16172/70408/64685/19043/15957/94088/234311/56045/252870/74841/246727/18715/16859/17858/77125/58185/170743/230738/224647/209200/27056/98999/56213/17472/26943/67160/213211/16396/12488/246730/15959/67775/67065/19775/23962/67736/667370/14349/94094",0.27410328553357,1.02269871453732,-0.74859542900375,0.27410328553357,1.02269871453732,0.74859542900375,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0018126","protein hydroxylation","either",0.05,"shared positive",1.0209830996144,1.0209830996144,0.931110151866775,1.95209325148118,0.799199820060039,0.0242887945400043,"50527/210530/65973/112407/67475","14789/50527/56693/18451/210530/112406/18822/104799/14230/66180/65973/53381","GO:0018126","GO:0018126","GO:0018126","protein hydroxylation","protein hydroxylation","protein hydroxylation",-1.16304157559312,0.583253161275456,1.61459403882251,-0.234142898619481,0.0973446225635317,TRUE,FALSE,FALSE,"66180/14230/18452/18453/14789",-2.0941517274599,1.0209830996144,-3.1151348270743,2.0941517274599,1.0209830996144,3.1151348270743,"KO opposite"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0032481","positive regulation of type I interferon production","either",0.05,"shared positive",0.993472947993917,0.993472947993917,0.806899535362063,1.80037248335598,0.941813586280135,0.00997803271761336,"12475/12675/97165/21898/28185/23825/15975/56637/11798/72935/72162/24088/15519/54131/23961/107652/17874/16179/67065/170743/224023/106759/67773/14433/21353/26554/71586/15510/54123/26409/19247/17381/246727/74414/19720","54123/246730/100038882/230073/327959/246728/71586/23960/246727/20846/66412/80861/142980/70428/78781/24088/23961/28185/16179/17874/72162/14433/21898/15510/71609/216877","GO:0032481","GO:0032481","GO:0032481","positive regulation of type I interferon production","positive regulation of type I interferon production","positive regulation of type I interferon production",0.940227228230348,0.804991930051978,2.00095507635839,0.0942084733606562,0.0260350488646988,TRUE,FALSE,FALSE,"12475/71586/246728/12675/114643/23961/24088/22034/97165/234779/71609/78781/21353/70408/246727/170743/27056/246730/67065",0.133327692868285,0.993472947993917,-0.860145255125632,0.133327692868285,0.993472947993917,0.860145255125632,"all positive"
"mouse KD vs control vs mouse het vs WT","GO_BP","GO:0019058","viral life cycle","either",0.05,"shared positive",0.989051847359457,0.989051847359457,0.976962628393243,1.9660144757527,0.788143960660562,2.17199475906016e-05,"52118/67778/68942/18983/107373/67846/80750/226026/19294/13194/110355/18550/76308/16337/57444/78610/226691/107305/19358/208884/20479/84505/116733/12043/23825/73711/109333/17254/66700/58998/15587/16410/20516/15516/18145/22088/19775/319236/13858/12215/14265/15364/19349/234852/23961/77040/30960/230738/227738","23962/66141/246730/100038882/20128/20587/20568/69550/209387/229900/246728/71586/18828/19358/23960/246727/22088/18186/67778/52009/17999/22359/21974/15364/80287/80876/26362/226691/319236/213002/17254/19106/78781/17858/76681/13194/11987/217069/23961/13858/20516/233979/52513/16971/208092/56491/268373/30960/58185/66700/68713/231655","GO:0019058","GO:0019058","GO:0019058","viral life cycle","viral life cycle","viral life cycle",0.991267048550942,0.766839558300971,4.66314122701781,0.115295491635532,0.103394447979808,TRUE,FALSE,FALSE,"80750/226026/19294/71586/107373/231655/52118/18145/73711/12043/78610/16337/19106/246728/110355/319236/114643/23961/80743/107305/20479/76308/18983/78781/226691/252972/16410/94088/18550/246727/17858/67231/58185/230738/98999/269523/67778/76681/13194/98910/19358/72179/246730/228545/19775/23962/66371/76959/15516/20128/17254/18711",0.0143044201576991,0.989051847359457,-0.974747427201758,0.0143044201576991,0.989051847359457,0.974747427201758,"all positive"
